State,Abbreviation,City,crime_index,traffic_index,pollution_index,health_care_index,rent_index,property_price_to_income_ratio,safety_index,cpi_index,Code,lakes_count,parks_count,population,min_wage,quality_of_life
California,CA,Santee,22.058823529411764,105.20819406567526,50.0,87.5,56.64940965062233,13.177698599539369,77.94117647058823,86.87308303904429,CA,4,103,53640,13.0,285.6
Washington,WA,Bellingham,32.497549019607845,86.85035599811995,13.608158326851614,51.820987654320994,38.55411553855092,9.747254221746683,67.50245098039215,74.25815786644253,WA,4,100,81297,13.5,274.22
Georgia,GA,Macon-Bibb County,44.45553363045623,108.80054840845753,29.043887147335425,67.08333333333334,35.29143262644874,4.492865380117333,55.54446636954377,80.82704901494431,GA,5,17,155814,5.15,210.78
Illinois,IL,Palatine township,54.2839072015653,94.47107391246674,43.885875318431104,50.230600579437784,29.12783102470149,2.7101084403241233,45.71609279843471,63.26393815888533,IL,4,110,113061,10.0,203.76
Oregon,OR,Gresham,55.147058823529406,92.73433595274791,5.172413793103448,88.8888888888889,39.1278654892344,5.060729694921447,44.852941176470594,77.97012853024835,OR,4,61,106008,12.0,228.12
Nebraska,NE,Lincoln,31.425008599931203,73.83357390785646,21.14942528735632,75.42438271604938,26.667964251757322,3.048899076974301,68.57499140006881,67.34617333589324,NE,5,127,259455,9.0,304.63
California,CA,Oxnard,54.65686274509804,106.72625058014128,22.52873563218391,90.74074074074076,58.28869522400372,5.404605889998161,45.343137254901954,67.8351199415237,CA,3,149,198539,13.0,249.12
New Mexico,NM,Rio Rancho,35.29411764705883,198.76748778202807,38.63388471910342,100.0,54.37804190887605,3.0272142885297595,64.70588235294117,67.34339380959008,NM,1,70,87977,9.0,217.34
Texas,TX,Bryan,31.54761904761905,75.71791682672834,30.07662835249042,63.194444444444436,27.054093425660373,3.193560106938373,68.45238095238095,62.29609005507097,TX,5,39,76517,7.25,260.26
Tennessee,TN,Collierville town,43.8235294117647,97.16428130030422,15.201149425287355,70.83333333333334,38.26791240155892,4.471207951052219,56.1764705882353,76.98867811432362,TN,9,128,45661,7.25,266.07
Illinois,IL,Elgin township,30.2328431372549,491.5510157160951,19.82758620689655,81.48148148148148,35.89551682093419,1.6233768975340246,69.76715686274511,72.05235750893723,IL,9,112,101079,10.0,100.61
Colorado,CO,Fort Collins,63.26286448531941,148.1821425492609,41.98190458966321,80.55555555555556,46.52909152510401,4.200392066602544,36.73713551468059,77.57889217432289,CO,6,65,145268,12.0,159.17
North Carolina,NC,Kannapolis,54.411764705882355,215.40911311275815,29.02298850574713,47.22222222222222,26.545676875182508,2.073388144982589,45.58823529411765,78.07465322188926,NC,2,81,42699,7.25,140.31
California,CA,San Rafael,15.588235294117649,96.98285628916594,10.344827586206897,73.6111111111111,77.92249915699455,11.244603380548911,84.41176470588233,90.27881532571061,CA,1,16,57797,13.0,306.8
Kentucky,KY,Bowling Green,48.202614379084956,103.0183289612609,48.27586206896551,39.81481481481481,23.12014588825805,2.8298370501254464,51.79738562091503,88.96015191997452,KY,3,76,59727,7.25,193.27
North Carolina,NC,Concord,54.411764705882355,215.40911311275815,29.02298850574713,47.22222222222222,26.545676875182508,2.073388144982589,45.58823529411765,75.58704243503753,NC,2,44,79571,7.25,128.71
Wisconsin,WI,Eau Claire,44.852941176470594,72.45829866135759,7.758620689655173,80.55555555555556,23.07092893029377,3.709603680203045,55.14705882352943,66.49574000007973,WI,6,44,66298,7.25,250.3
California,CA,Richmond,62.514705882352935,143.45116424987586,28.70733194009056,78.96825396825396,84.44174976759439,8.611612971040556,37.485294117647044,74.48052610983433,CA,7,55,103631,13.0,178.31
Georgia,GA,Savannah,59.725562638848636,114.1899306775863,41.31092327213017,55.952380952380956,36.92641117862705,3.1158622942316665,40.274437361151364,65.57628271108422,GA,2,39,137412,5.15,164.77
Indiana,IN,Center township,38.059531643501174,101.8047590627812,36.617193761957296,75.48107890499195,25.0702649578392,2.2274997286730587,61.940468356498826,65.32281726269287,IN,4,108,69190,7.25,254.01
Florida,FL,Kissimmee,67.31283422459893,146.17479745125902,47.06896551724138,84.72222222222223,38.81956462915017,5.907867483827032,32.68716577540107,65.1021229285942,FL,7,139,59694,8.56,168.36
California,CA,Santa Clarita,34.36974789915966,105.72559874384592,17.67241379310345,95.85648148148148,60.444866350146064,3.8829719459391336,65.63025210084034,65.6717146123858,CA,8,48,208822,13.0,277.05
Illinois,IL,Maine township,38.125956774091534,153.69288056582437,38.09410859722201,70.44925182472603,49.52059846967762,3.9550933144641762,61.874043225908466,66.13233400144607,IL,5,97,135905,10.0,230.03
Indiana,IN,New Albany township,58.635045930136755,110.91912886809271,26.218138901328558,71.36188271604937,35.33625950208065,2.9425989809245454,41.364954069863245,92.81527390487219,IN,3,66,49310,7.25,191.8
Oregon,OR,Salem,42.856113033448686,97.22268093375745,17.30295566502463,64.1919191919192,32.763291262127616,4.2354913071023885,57.14388696655132,81.70243419928383,OR,4,45,155247,12.0,232.56
Minnesota,MN,St. Paul,52.15767973856208,102.18691004572443,16.846046673632873,79.12698412698414,42.128875951612,3.2034829830257765,47.842320261437905,80.05223810370093,MN,9,71,285510,10.0,232.46
Hawaii,HI,Urban Honolulu CDP,54.023047815617474,121.9538793517142,21.74628053938399,83.35858585858585,35.84092803034668,14.002950259325383,45.976952184382526,73.01840476024394,HI,7,46,339121,10.1,194.72
California,CA,Fontana,39.338235294117645,111.02029709891198,58.045977011494244,58.33333333333334,35.76007420962529,19.31843879849812,60.661764705882355,68.90782064656142,CA,8,74,197317,13.0,203.18
Texas,TX,Grapevine,14.228524743230624,101.39970331166371,86.20689655172414,38.888888888888886,47.18992568619203,3.728261347847746,85.77147525676936,70.29821810632559,TX,1,65,46610,7.25,257.16
Texas,TX,Longview,68.82352941176471,296.29809367298424,41.72413793103448,75.0,30.313346340560717,0.9513790625097694,31.176470588235286,91.96978771181833,TX,0,52,80565,7.25,59.19
California,CA,Clovis,61.4160611091944,111.73460620677216,81.42515051997812,79.41086691086691,32.883343016612876,3.0044440770239422,38.58393889080559,67.84483503026067,CA,5,29,96386,13.0,137.12
Arizona,AZ,Glendale,55.03391228134237,356.24684990789984,42.04902659434481,50.0,29.682087027138934,3.681109151746573,44.96608771865765,66.06368087932682,AZ,0,82,226236,12.0,61.51
Connecticut,CT,Hartford town,53.4313725490196,221.44148779986182,23.060344827586206,51.388888888888886,35.32526042966938,4.327881142033444,46.5686274509804,67.83597414611003,CT,4,89,125354,12.0,150.06
Illinois,IL,Hoffman Estates,29.411764705882355,162.6056630775413,30.02873563218391,69.30555555555556,44.0507130085481,3.694988576878469,70.58823529411767,67.0557401683146,IL,0,140,51942,10.0,260.5
California,CA,Novato,15.588235294117649,96.98285628916594,10.344827586206897,73.6111111111111,77.92249915699455,11.244603380548911,84.41176470588233,"",CA,8,136,51970,13.0,350.18
Indiana,IN,Warren township,51.538671023965136,109.02489721776148,26.733716475095786,73.9814814814815,37.938462223787724,3.459091278580448,48.46132897603486,68.3841074352411,IN,8,58,99604,7.25,212.55
California,CA,Costa Mesa,19.11764705882353,75.72080925872379,35.48850574712644,77.77777777777777,61.89404854408318,2.852641315409092,80.88235294117645,71.28735342190512,CA,8,149,110221,13.0,344.37
Arizona,AZ,Lake Havasu City,33.551999231064976,100.4872042065226,17.95977011494253,68.77314814814815,29.61463445682438,6.040170451489411,66.44800076893503,75.87737794409774,AZ,2,131,52578,12.0,278.14
Illinois,IL,Leyden township,56.746530173653035,130.40854166363178,45.53252143769385,83.87769637769637,30.095070539650415,2.643647327261949,43.25346982634696,68.60983911729276,IL,0,107,92942,10.0,189.05
Illinois,IL,Milton township,13.06210585838614,78.62730597041973,30.48351911498463,67.96779609279609,31.814540339997073,2.7210224141848114,86.93789414161387,77.16645410648013,IL,6,29,117243,10.0,305.91
Massachusetts,MA,Peabody,22.058823529411764,112.7657773451661,23.85057471264368,89.0079365079365,32.86708068947273,1.8712164449253565,77.94117647058823,63.3417108246894,MA,0,126,51399,12.75,307.38
New York,NY,Babylon town,28.408730717167252,97.68475868541685,35.42534810289091,69.38271604938272,30.892181590753047,4.275235618335162,71.59126928283274,64.10917623942457,NY,4,16,213729,11.8,249.24
Arkansas,AR,Bentonville,25.919117647058826,114.84932595995713,7.471264367816093,75.69444444444444,25.49545916685883,1.2389878757602428,74.08088235294117,65.97006847084802,AR,6,48,35859,10.0,277.75
Texas,TX,Brownsville,44.99999999999999,113.41952429256894,53.32512315270937,50.0,22.94999802733941,1.8879370059288536,55.00000000000001,71.91065791907553,TX,8,128,175362,7.25,219.81
New York,NY,Clarkstown town,30.882352941176467,114.5254700443972,33.370865674804584,63.19444444444445,34.672233553715806,3.4367960290751616,69.11764705882352,66.10192303025373,NY,7,53,84733,11.8,247.14
California,CA,Eastvale,21.71743697478992,284.3640195608394,55.17241379310346,69.65020576131688,53.236470833910246,6.938371295670164,78.2825630252101,70.2067874594746,CA,4,131,54054,13.0,200.51
Kansas,KS,Lawrence,35.29411764705883,151.34913985841504,33.62068965517241,83.42592592592594,23.47671929354064,2.8215545506520043,64.70588235294117,66.6686092024952,KS,6,109,88232,7.25,241.81
Connecticut,CT,Stamford town,52.5735294117647,93.85472653352593,10.632183908045977,36.342592592592595,41.41211587837239,6.632107997129073,47.4264705882353,73.04303828038428,CT,8,84,122781,12.0,218.68
Illinois,IL,Tinley Park,56.70955882352942,151.10767824418738,25.21551724137931,68.88888888888889,38.52157502122452,3.145057478889706,43.290441176470594,71.28801549879314,IL,7,26,56882,10.0,164.99
Michigan,MI,Canton charter township,32.63365395177679,90.15151302760111,65.51724137931033,52.43350168350168,35.71010358036941,3.672279465309898,67.3663460482232,81.48929204611879,MI,4,110,89983,9.65,247.85
Illinois,IL,Bloom township,44.92815449085278,179.64430810545124,37.13134760316478,69.70276999688764,68.80616939221788,4.717098200173843,55.07184550914723,83.70876423314972,IL,1,110,91049,10.0,208.78
Colorado,CO,Centennial,22.058823529411764,56.54900210529418,32.68199233716476,88.8888888888889,50.566047761338,15.992531029009964,77.94117647058823,73.37414982797642,CO,9,111,100989,12.0,323.3
Ohio,OH,Plain township,32.42647058823529,158.24147816043848,49.07635467980296,57.407407407407405,24.687819892016947,4.289731458925281,67.57352941176471,72.51257559322848,OH,1,24,52184,8.7,191.71
Washington,WA,Sammamish,46.25256769374417,104.73591472364181,42.7247847937503,62.8343621399177,26.491292192413432,2.9660068724735797,53.747432306255824,59.93644771804669,WA,3,96,57656,13.5,215.53
Michigan,MI,Southfield,42.647058823529406,105.72559874384592,37.039712729331875,55.555555555555564,35.392444264644034,1.9242480678166767,57.352941176470594,70.30918789150819,MI,1,116,71760,9.65,237.02
Minnesota,MN,St. Cloud,40.784722222222214,125.20061993562915,27.58620689655172,84.70238095238096,40.79831263051267,3.969411627906976,59.215277777777786,79.89297496872824,MN,8,50,65919,10.0,231.26
Massachusetts,MA,Cambridge,43.267973856209146,81.97000928444325,11.32183908045977,68.05555555555556,77.64666413586842,7.556078027139875,56.732026143790854,84.2162270653837,MA,9,83,105008,12.75,273.19
Georgia,GA,Stonecrest,38.3578431372549,81.63762634271774,27.605363984674334,89.81481481481482,54.42737149267086,10.698568459504063,61.6421568627451,70.60463488475007,GA,0,57,50256,5.15,259.83
Massachusetts,MA,Brookline town,33.088235294117645,126.84612046575603,2.442528735632184,69.72222222222223,27.55209072310273,1.6337661886686354,66.91176470588235,91.12430151876447,MA,3,23,58701,12.75,244.74
California,CA,Huntington Beach,37.25922722029989,86.74060773567518,32.727832512315274,74.60317460317461,69.37850691715212,5.778755644277183,62.740772779700116,74.72987181354958,CA,7,32,191296,13.0,256.27
Wisconsin,WI,Kenosha,52.77777777777778,98.68545561657992,7.758620689655173,62.77777777777778,32.59222202290073,2.5079167958237214,47.22222222222222,86.53540144567503,WI,6,49,99397,7.25,217.6
